X,Y,SEGMENT
153433.9063,70696.1875,1
153434.4063,70686.0234,1
153434.9063,70677.8906,1
153440.5,70672.2891,1
153451.7031,70670.25,1
153478.7031,70667.2188,1
153518.2969,70655.5313,1
153580.4063,70625.0313,1
153631.7969,70574.1797,1
153688.2969,70511.6406,1
153707.5938,70475.0234,1
153724.4063,70451.1172,1
153742.2031,70438.4063,1
153763.0938,70434.3594,1
153803.2969,70426.2266,1
153838.4063,70418.1016,1
153871.4063,70404.3828,1
153899.9063,70397.2734,1
153931.5,70396.2734,1
153981.2969,70389.1563,1
153988.125,70388.1484,1
154013.5,70384.4063,1
154086.2969,70340.3672,1
154106.5938,70322.9453,1
154151.5938,70284.2969,1
154198.7969,70245.0625,1
154250,70205.8125,1
154262.2031,70203.75,1
154274.9063,70211.8516,1
154281.5,70217.4219,1
154290.0938,70216.3828,1
154300.2969,70214.8281,1
154308.9063,70205.6563,1
154321.0938,70196.4922,1
154337.7969,70185.2734,1
154356,70180.1406,1
154368.7031,70164.8672,1
154384.9063,70142.9766,1
154397.0938,70133.2891,1
154413.2969,70128.6797,1
154443.2031,70120.9766,1
154500.0938,70090.8594,1
154546.7031,70069.4063,1
154594.9063,70049.4609,1
154652.2031,70014.2578,1
154703,69987.7188,1
154742,69966.7813,1
154771.5,69961.6406,1
154791.7969,69955.4922,1
154807.5,69936.1406,1
154819.5938,69922.9063,1
154837.9063,69919.8125,1
154882.0938,69923.75,1
154938.5,69933.7813,1
154985.2031,69944.3281,1
155035,69951.8203,1
155073.5938,69949.1797,1
155103.5938,69949.6328,1
155153.4063,69961.7031,1
155198.0938,69968.6875,1
155251.7969,69894.3828,1
155275.5938,69873.4922,1
155291.2969,69862.7891,1
155316.0938,69829.1875,1
155345,69788.9688,1
155370.2969,69752.3438,1
155408.7969,69716.1563,1
155434.5938,69676.9688,1
155468,69630.1484,1
155476.5938,69601.6797,1
155481.5938,69582.3516,1
155491.2031,69576.7422,1
155503.4063,69573.1563,1
155512.5,69545.1797,1
155754.5938,69655.3516,1
155759.5938,69640.6016,1
157944.0938,70684.8203,1
157958.2969,70692.4219,1
157966.5,70702.5625,1
157980.7031,70712.1797,1
157991.9063,70719.2578,1
158003.5938,70726.3438,1
158019.4063,70733.9297,1
158042.7969,70740.9766,1
158070.5938,70751.7031,1
158079.4063,70755.1094,1
158097.5938,70727.1172,1
158125.5,70702.1484,1
158171.2031,70681.2031,1
158191.5,70673.0234,1
158202.0938,70664.3594,1
158225,70640.9219,1
158239.0938,70609.3828,1
158264,70598.6406,1
158278.2031,70595.5625,1
158280.7031,70583.8594,1
158281.2031,70577.2578,1
158287.2969,70568.6094,1
158311.2031,70556.8594,1
158341.2031,70559.8281,1
158365.5,70565.3594,1
158383.2969,70567.8516,1
158401.5938,70559.1563,1
158433.0938,70548.4063,1
158462.5,70543.25,1
158482.9063,70550.8281,1
158488.5,70558.9531,1
158489,70567.5781,1
158486.5,70580.2891,1
158482.5,70596.0625,1
158481.5,70607.7422,1
158499.7969,70615.8203,1
158518.0938,70620.3516,1
158523.7031,70623.8906,1
158527.2969,70638.6172,1
158535.4063,70648.25,1
158544,70649.75,1
158559.2969,70645.6563,1
158567.4063,70641.5625,1
158589.2031,70628.7969,1
158633.9063,70620.0391,1
158649.7031,70628.6484,1
158655.7969,70643.8672,1
158661.9063,70651.4766,1
158682.2969,70656,1
158710.2031,70666.6016,1
158765.7031,70678.6406,1
158829.7031,70710.5,1
158887.2031,70728.6406,1
158930.9063,70735.6406,1
158957.7969,70738.1094,1
158984.2969,70756.8438,1
159046.4063,70795.2969,1
159093.0938,70806.3594,1
159122.0938,70806.2813,1
159136.7969,70801.6719,1
159161.7031,70798.0391,1
159181.5,70798.5,1
159219.5938,70786.7109,1
159296.2969,70779.3984,1
159382.5938,70762.9063,1
159443.5938,70744.9609,1
159520.2969,70723.9297,1
159594.4063,70706.9609,1
159630.5,70707.8672,1
159681.2969,70695.0391,1
159731.2969,70687.5391,1
159746.7969,70685.2109,1
159844.7969,70672.75,1
159926.5938,70665.4219,1
160029.2031,70651.4219,1
160090.5938,70635.5078,1
160162.2031,70608.8828,1
160232.2969,70580.75,1
160253.2031,70608.1328,1
160259.7969,70629.9688,1
160275.5938,70666,1
160297,70705.0703,1
160304.2031,70716.25,1
160319.5,70733.4766,1
160344.9063,70754.2578,1
160379,70788.2109,1
160409,70816.0781,1
160422.7969,70831.7969,1
160431.6563,70845.8516,1
160434,70849.5625,1
160448.2031,70870.8828,1
160464.5,70899.2891,1
160474.2969,70937.8906,1
160506.2969,70956.1016,1
160566.2969,71002.1797,1
160619.2031,71044.75,1
160684.2969,71082.1875,1
160726,71117.6563,1
160773.7969,71153.1016,1
160851.5,71108.1719,1
160895.2031,71091.7891,1
160929.7031,71077.9766,1
160946.9063,71060.1484,1
160963.7031,71049.9375,1
160995.0938,71040.2031,1
161041.7969,71019.2422,1
161100.7031,70996.2109,1
161104.6875,71003.1875,1
161111.4063,71014.9766,1
161118.0938,71032.25,1
161129.2969,71053.5703,1
161141.5,71074.3672,1
161147.5938,71094.6875,1
161157.7969,71121.6016,1
161169,71140.8906,1
161179.7031,71150.0078,1
161189.4063,71166.7734,1
161191.4063,71183.0234,1
161187.9063,71197.7578,1
161181.7969,71211.5,1
161181.4063,71224.2109,1
161184.4063,71247.0781,1
161197.7031,71287.7109,1
161192.2031,71309.0703,1
161199.9063,71349.2031,1
161201.4063,71376.6563,1
161210.5938,71388.3125,1
161220.2031,71391.8516,1
161224.7969,71399.9688,1
161227.9063,71407.0781,1
161230.5,71427.3984,1
161234.5938,71438.5781,1
161245.7031,71446.6797,1
161252.2969,71453.2734,1
161256.5,71471.0625,1
161274.7969,71511.6563,1
161287,71528.4063,1
161299.7031,71537.0234,1
161308.9063,71547.1563,1
161317,71563.9063,1
161318.5938,71580.1797,1
161328.2969,71608.1094,1
161348.5938,71630.4219,1
161362.9063,71644.6172,1
161392.9063,71697.4063,1
161427.5938,71744.6016,1
161442.2969,71765.8984,1
161455.0938,71787.7266,1
161460.7031,71807.5391,1
161472.4063,71828.8672,1
161490.2031,71850.1719,1
161519.7031,71875.5078,1
161556.9063,71906.9375,1
161588.9063,71937.3516,1
161609.7031,71948.4766,1
161616.9063,71966.7578,1
161621.5,71984.0313,1
161630.2031,72009.9375,1
161665.2969,72076.4531,1
161693.7969,72132.2969,1
161683.7031,72147.5781,1
161675.5938,72165.8906,1
161666,72188.2891,1
161670.0938,72210.6484,1
161677.7031,72226.3828,1
161689.5,72240.0781,1
161702.7031,72246.6484,1
161709.2969,72253.25,1
161710.2969,72263.4219,1
161707.7969,72277.1484,1
161708.2969,72288.8438,1
161712.4063,72302.0391,1
161717.5,72317.2813,1
161721.5938,72331,1
161724.2031,72352.8516,1
161723.2031,72377.25,1
161724.4375,72377.1719,1
161756.7031,72375.1406,1
161786.2031,72371.5078,1
161807,72368.9063,1
161814.0938,72371.4375,1
161820.2031,72373.4609,1
161824.7969,72378.0234,1
161828.9063,72384.6172,1
161837,72401.8828,1
161847.2031,72412.5313,1
161858.4063,72418.1016,1
161874.0938,72427.2109,1
161890.9063,72442.4219,1
161910.2969,72473.3828,1
161934.7031,72490.6094,1
161965.7031,72519.5078,1
161985,72533.6875,1
162001.7969,72550.9375,1
162003.7969,72557.0313,1
162003,72565.2734,1
162003.0938,72575.5938,1
162007.7031,72586.1484,1
162014.2969,72594.0313,1
162025.7031,72621.3828,1
162036,72638.1797,1
162060.9063,72663.6016,1
162088.9063,72685.4609,1
162122,72702.7266,1
162127.5938,72697.1406,1
162133.7031,72702.2188,1
162137.2969,72710.8594,1
162139.7969,72722.0469,1
162144.9063,72732.7266,1
162150,72745.9531,1
162162.7031,72760.6797,1
162177.5,72767.2969,1
162190.2031,72781.5313,1
162207,72796.7813,1
162228.9063,72798.7969,1
162238.5938,72806.4219,1
162250.7969,72833.3828,1
162256.4063,72855.75,1
162271.7031,72868.9688,1
162279.7969,72886.2578,1
162276.7969,72900.5,1
162275.2031,72916.2578,1
162274.2031,72932.0391,1
162284.4063,72952.3672,1
162306.7969,72963.5469,1
162332.2969,72967.6094,1
162358.2031,72977.2578,1
162372,72989.9688,1
162379.0938,73005.2109,1
162384.2031,73023.0234,1
162377.5938,73041.3203,1
162380.5938,73062.6875,1
162377.5938,73075.4063,1
162373,73084.0625,1
162362.7969,73112.5391,1
162358.4375,73144.9141,1
162357.7969,73149.6797,1
162389.2969,73150.6797,1
162433.0938,73135.3906,1
162498.7031,73119.5938,1
162564.4063,73099.7266,1
162626.4063,73077.8203,1
162671.2031,73058.4688,1
162709.9063,73056.9219,1
162736.7969,73067.5938,1
162744,73069.1172,1
162747,73064.5391,1
162746,73058.9375,1
162758.7031,73056.3906,1
162769.4063,73060.9609,1
162783.5938,73065.0234,1
162790.7969,73062.9766,1
162809.2188,73056.0703,1
162819.2969,73052.2891,1
162830.5,73038.0391,1
162826.9063,73031.9375,1
162824.4063,73021.2734,1
162824.4063,73013.1328,1
162827.9063,73008.5469,1
162837.0938,73011.0938,1
162843.2031,73006.5,1
162848.7969,73005.4766,1
162862,73011.5781,1
162883.4063,73030.8906,1
162902.7031,73028.8516,1
162927.7031,73021.7109,1
162984.5938,73009.9922,1
163024.2969,73002.3438,1
163037,73003.3516,1
163049.2969,73011.4766,1
163074.7031,73018.6016,1
163097.0938,73019.0781,1
163114.4063,73020.0938,1
163146.5,73030.25,1
163205,73037.8516,1
163247.7031,73045.9688,1
163266.0938,73052.5781,1
163284.9063,73064.2578,1
163300.2031,73073.9219,1
163316.4063,73074.9219,1
163335.7969,73076.4375,1
163356.5938,73084.5703,1
163385.7031,73098.7969,1
163419.2969,73099.2891,1
163433,73100.8125,1
163446.2031,73109.4531,1
163454.9063,73115.0391,1
163471.7031,73117.5781,1
163498.5938,73120.1016,1
163533.2969,73120.6016,1
163568.9063,73136.3516,1
163587.7031,73146,1
163600.4063,73140.8984,1
163630.5,73152.0938,1
163659.5,73165.7969,1
163666.0938,73179.0313,1
163672.2031,73187.1563,1
163682.9063,73190.2109,1
163698.7031,73187.6563,1
163716,73181.0391,1
163729.7031,73179,1
163746.5,73177.4609,1
163776.5,73172.3672,1
163820.2969,73178.9531,1
163865.5938,73198.2734,1
163894.0938,73210.9688,1
163907.7969,73209.4375,1
163912.9063,73202.3125,1
163918.5,73195.1875,1
163927.7031,73198.7422,1
163935.2969,73207.3906,1
163937.7969,73214,1
163942.9063,73220.6094,1
163962.7969,73226.7031,1
163991.7969,73233.2969,1
164022.2969,73237.8594,1
164045.2031,73245.9922,1
164055.9063,73258.7109,1
164062.5,73274.9688,1
164072.2031,73286.6719,1
164083.4063,73297.8516,1
164086,73315.1484,1
164097.7031,73327.3594,1
164114.5,73334.4688,1
164130.7031,73344.1328,1
164147.5,73368.0234,1
164176.5938,73399.5391,1
164218.2969,73434.6172,1
164247.7969,73459.5313,1
164282.9063,73471.7266,1
164307.9063,73489.5078,1
164333.2969,73515.4375,1
164373,73552.5625,1
164406.5938,73586.6328,1
164432.0938,73622.2188,1
164468.2031,73653.7266,1
164519.0938,73694.9219,1
164557.2969,73718.2969,1
164583.7969,73715.7422,1
164594.4063,73716.25,1
164595,73726.9297,1
164593.4063,73738.6328,1
164593.9063,73754.3984,1
164602.0938,73799.1484,1
164624.5,73841.3594,1
164641.7969,73856.6172,1
164663.7031,73885.5938,1
164681.5,73918.1484,1
164697.7969,73958.3203,1
164697.2969,73987.3125,1
164702.4063,74026.9766,1
164708.5,74074.7891,1
164719.7031,74113.4375,1
164730.4063,74164.2891,1
164736.5,74179.0391,1
164730.4063,74192.7813,1
164721.7969,74207.5391,1
164719.2031,74237.0313,1
164721.7969,74261.9531,1
164718.7031,74282.2969,1
164707,74297.0469,1
164698.9063,74319.4375,1
164721.2969,74319.4297,1
164747.2031,74338.2422,1
164842.4063,74386.5234,1
164901.5,74425.1719,1
164988.5,74479.0469,1
165081.5938,74536.5078,1
165141.2031,74582.7734,1
165208.4063,74641.75,1
165279.0938,74703.2891,1
165312.7031,74710.8984,1
165339.2031,74705.2969,1
165362.5938,74697.6719,1
165411.9063,74692.0703,1
165477.0938,74704.7813,1
165551.4063,74727.1406,1
165611.9063,74749,1
165648.5938,74759.6797,1
165681.0938,74764.25,1
165734.0938,74776.9609,1
165773.7969,74782.0391,1
165806.2969,74796.7891,1
165827.2031,74815.6016,1
165849.0938,74824.75,1
165883.7031,74836.9609,1
165917.7969,74848.1484,1
165970.2031,74866.9609,1
166024.2031,74893.9219,1
166052.7031,74913.75,1
166084.7031,74936.1172,1
166116.2969,74949.3516,1
166140.7031,74959.0234,1
166169.7031,74953.9297,1
166195.2031,74947.8203,1
166212.5,74960.0234,1
166248.5938,74978.8516,1
166274.5938,74989.5313,1
166299.5,74998.1719,1
166328,74999.1875,1
166359,74998.6797,1
166374.2969,75006.8203,1
166391.1875,75011.4375,1
166400.2969,75013.9297,1
166419.0938,75016.4766,1
166445,75010.8906,1
166467.9063,75002.2266,1
166480.2031,74999.7031,1
166487.7969,75006.2969,1
166495.4063,75008.3281,1
166510.7031,75007.8281,1
166537.2031,75000.7031,1
166562.0938,75007.3125,1
166608.9063,75011.3828,1
166653.2031,75006.7969,1
166680.5938,74998.1484,1
166728,74978.3125,1
166814,74951.3281,1
166891.2969,74941.1563,1
166955.4063,74932.5078,1
167018.5938,74941.1563,1
167060.7969,74945.2188,1
167102,74939.1016,1
167135.5938,74925.3594,1
167168.2031,74933.5,1
167192.5938,74953.3516,1
167214,74972.6797,1
167234.7969,74980.3125,1
167266.4063,74969.6328,1
167308.5938,74957.9219,1
167353.9063,74959.9531,1
167421.5938,74968.6016,1
167445,74975.2109,1
167480.5938,74988.9531,1
167535.5938,75006.2422,1
167614,75015.3984,1
167690.2969,75014.8672,1
167701.5,75010.2969,1
167717.2969,75011.3203,1
167737.5938,75015.3906,1
167759,75020.9766,1
167816.5,75020.4609,1
167922.7969,75019.4297,1
168011.4063,75019.4219,1
168080.0938,75021.9609,1
168113.7031,75038.2422,1
168140.5938,75037.2188,1
168168.0938,75030.0938,1
168192.5,75033.1406,1
168218,75052.9766,1
168241.9063,75061.6328,1
168263.7969,75056.5391,1
168287.2031,75036.1797,1
168310.0938,75020.9063,1
168324.9063,75021.4063,1
168338.5938,75029.5469,1
168361.5,75047.8828,1
168395.0938,75071.7813,1
168418.5,75088.0625,1
168439.4063,75108.9375,1
168466.7969,75134.3672,1
168491.7969,75145.0625,1
168529.9063,75147.5938,1
168585.4063,75154.2031,1
168644.4063,75179.6406,1
168695.2969,75187.7578,1
168738.0938,75175.0313,1
168823.5,75148.5469,1
168897.2969,75119.5234,1
168944.7031,75118.9922,1
169006.7031,75135.7813,1
169042.9063,75157.1406,1
169069.2969,75187.6719,1
169105,75229.3984,1
169127.2969,75270.1094,1
169134.5,75281.2969,1
169156.9063,75293.5078,1
169206.2031,75308.7578,1
169222.5,75314.3594,1
169231.7031,75329.6172,1
169253.5938,75368.7969,1
169325.7969,75371.3281,1
169378.2031,75378.4297,1
169447.9063,75392.1484,1
169516.5938,75396.7031,1
169557.7969,75388.0313,1
169572.0938,75393.1094,1
169596.5,75402.2734,1
169614.9063,75418.0391,1
169631.0938,75427.1875,1
169648.4063,75443.9766,1
169668.7969,75465.3438,1
169701.9063,75492.2969,1
169737.5,75514.1719,1
169785.2969,75520.2734,1
169837.2031,75511.5781,1
169877.9063,75512.5781,1
169948.7031,75529.8516,1
169977.2031,75551.2109,1
170014.7031,75581.2891,1
170040.0938,75603.5469,1
170065.5938,75616.6016,1
170083.4063,75617.4766,1
170106.2969,75619.8828,1
170125.2031,75625.8516,1
170136.1875,75630.9609,1
170144.5938,75634.8672,1
170174.7031,75648.8906,1
170217.5,75663.8594,1
170254.7969,75684.9531,1
170290,75703.5234,1
170311.5,75719.1406,1
170333.9063,75733.2188,1
170356.2969,75736.6328,1
170385.9063,75747.1016,1
170428.5938,75747.3203,1
170467.7969,75740.9531,1
170496.2969,75744.3203,1
170509,75754.3984,1
170532.5,75767.9688,1
170551.7969,75765.7969,1
170569.7031,75764.1563,1
170596.0938,75769.0625,1
170618.2031,75793.8203,1
170645.4063,75829.7266,1
170664.7969,75842.8281,1
170684.0938,75849.3125,1
170688.7969,75854.8672,1
170695.4063,75858.8906,1
170709.2031,75861.8438,1
170730,75865.7734,1
170767.7031,75872.1328,1
170818.0938,75881.4297,1
170843.5938,75881.2734,1
170882.2031,75874.8984,1
170924.9063,75868.5313,1
170940.2031,75877.5625,1
170955.5,75888.1406,1
170972.2969,75891.0781,1
170986.5,75885.8984,1
171000.2031,75876.6563,1
171010.2969,75872,1
171032.7031,75875.9297,1
171059.2031,75880.8203,1
171091.7969,75887.7422,1
171130.9688,75890.7188,1
171165.5938,75893.3438,1
171221.7031,75913.8125,1
171221.2031,75922.4609,1
171222.9063,75933.1172,1
171227.5,75945.7969,1
171239.9063,75969.1016,1
171252.2969,76001.0469,1
171258.5938,76027.4531,1
171258.2969,76062.0234,1
171262.0938,76092.5,1
171291.7969,76120.7734,1
171311.2969,76149.1172,1
171333.2969,76175.3906,1
171375.7031,76201.0391,1
171404.2031,76205.9375,1
171447.9063,76205.1484,1
171477.4063,76203.9297,1
171498.7969,76205.8281,1
171536.5,76215.7422,1
171591.5,76222.5,1
171614.4063,76223.3672,1
171650,76227.7031,1
171723.2969,76234.3281,1
171759.9063,76230.0313,1
171822.9063,76214.3672,1
171886.9063,76202.2578,1
171949.2969,76186.6016,1
171996.9063,76149.6797,1
172020.5938,76122.5781,1
172045.7969,76093.4219,1
172096,76063.1094,1
172143.7031,76054.6563,1
172189,76058.4375,1
172230.4063,76081.0469,1
172255,76118.5313,1
172272.5,76142.8125,1
172308.7969,76169.5313,1
172338.7969,76175.4297,1
172372.4063,76175.2188,1
172425.7031,76160.1406,1
172483.5938,76146.0391,1
172511.5,76139.7578,1
172539.5,76145.1719,1
172579.7969,76161.6875,1
172623.7031,76183.7891,1
172647.5938,76186.1797,1
172668.5,76190.1172,1
172692.2969,76180.8125,1
172719.5938,76156.2266,1
172732.7031,76138.8594,1
172760.0938,76124.9609,1
172816.9063,76101.7266,1
172882.4063,76081.9766,1
172938.2031,76066.8906,1
172989.0938,76068.6016,1
173046.5938,76078.4063,1
173086.7969,76083.7578,1
173137.2031,76075.8203,1
173176.2969,76070.4766,1
173201.2031,76069.8281,1
173241.9063,76066.5234,1
173329.5,76167.6875,1
173300.5,76250.2422,1
173287.0938,76286.4297,1
173269.9063,76305.8672,1
173245.0938,76320.7578,1
173215.5938,76330.1016,1
173155.2031,76337.5938,1
173129.2969,76345.3672,1
173115.5938,76354.1094,1
173109.5938,76364.3125,1
173105.5,76371.4609,1
173083.7969,76394.4688,1
172861.2969,76656.7031,1
172860.0938,76710.6016,1
172852.7031,76743.1875,1
172842.2969,76779.8594,1
172821.7031,76827.7813,1
172803.7969,76879.25,1
172799.2031,76889.4531,1
172802.9063,76910.2734,1
172806.5938,76929.5703,1
172815.5938,76981.3828,1
172824.0938,77037.2578,1
172831.5938,77085.5078,1
172821.2031,77133.3594,1
172807.2031,77166,1
172786.0938,77205.7813,1
172754.2031,77236.4922,1
172724.4063,77269.2188,1
172693.5938,77300.4219,1
172675.0938,77347.3203,1
172670.2969,77386.4922,1
172675.5938,77425.1016,1
172678.3125,77435.1563,1
172683.4063,77454.0391,1
172694.7969,77476.8516,1
172705.0938,77491.5313,1
172716.2969,77501.6328,1
172731.2031,77516.7891,1
172753.7031,77536.4922,1
172770,77553.1563,1
172782.9063,77573.9375,1
172789.2031,77600.3438,1
172798,77623.6719,1
172808.2969,77642.9297,1
172835,77680.3906,1
172879.0938,77740.1172,1
172914.9063,77777.0313,1
172940.7031,77823.6563,1
172913.5,77863.9922,1
172865.0938,77928.8594,1
172829.2969,77979.9297,1
172791.4063,78016.7578,1
172772.7031,78039.2578,1
172762.7031,78064.2266,1
172756.2969,78087.1484,1
172750.5,78135.4922,1
172750.2969,78170.3906,1
172756.9063,78215.9297,1
172758.2969,78255.0469,1
172759.2031,78298.7266,1
172758.0938,78355.1094,1
172761,78400.3281,1
172760.9063,78464.3438,1
172776.5,78549.2188,1
172778.9063,78605.6094,1
172782.2969,78643.7188,1
172782.7969,78649.2969,1
172780.7031,78695.5234,1
172768.4063,78743.2422,1
172751.5,78801.1172,1
172745.2969,78840.7188,1
172738.5938,78880.8203,1
172737,78909.2813,1
172739,78923,1
172748.0938,78944.8594,1
172760.7969,78981.4766,1
172772.4063,79006.9063,1
